/out X,/out Y
0,9.09727204899756e-10
5e-12,6.017572801622285e-05
7.612159122569003e-12,9.325637845787608e-05
1.283647736770701e-11,0.0001809262730571513
1.698738900627511e-11,0.0003445313593843877
2e-11,0.0005941700182734633
2.068518056634806e-11,0.0006634656472439419
2.196791881184706e-11,0.0007935698327053113
2.307021233600019e-11,0.0009047692614383155
2.509255855687779e-11,0.001101934189932573
2.657281355803305e-11,0.001240094319524153
2.953332356034357e-11,0.001501870687563921
3.545434356496462e-11,0.001975074767057495
4.606941316488422e-11,0.00269114879822687
6.520461062502097e-11,0.003690234822052631
8.738161426624619e-11,0.004547697853906464
1.152699744061882e-10,0.005362313983365651
1.496725899065667e-10,0.006126914251370913
1.960523598819975e-10,0.006911263043487854
2.579544210119916e-10,0.007699363430055083
3.428951272322014e-10,0.008505640067034827
4.588716729914382e-10,0.009317542467231009
6.13814521002117e-10,0.01011370301891742
8.199382941210096e-10,0.01089146055490617
1e-09,0.01141222600671737
1.00125e-09,0.01141398741006106
1.003498181007293e-09,0.01141547882452511
1.005224309644929e-09,0.01141606196485106
1.007267043108415e-09,0.01141668935472553
1.008974093914695e-09,0.01141731237335669
1.011446851506716e-09,0.01143024487179538
1.01463433878685e-09,0.01157527766934084
1.017317169393425e-09,0.0119410482240069
1.02e-09,0.0126266267528584
1.020868921371948e-09,0.0129133771816386
1.022087998693275e-09,0.01331822198299818
1.023190819763315e-09,0.01368075734374441
1.024977115532929e-09,0.01423899393029184
1.026295965468891e-09,0.01462608661417392
1.028786607043054e-09,0.01530212658107232
1.032615687229328e-09,0.01621828037509209
1.03966243373835e-09,0.01759600679619021
1.050738258430702e-09,0.01919347789401208
1.06295354804821e-09,0.02044063611541731
1.07687614124496e-09,0.02147887860022393
1.093031321889488e-09,0.02238047763308928
1.113320046456931e-09,0.02323822190412302
1.139062068862963e-09,0.02406290497938341
1.172748105623197e-09,0.02487909011295859
1.2169366336632e-09,0.02568516257821769
1.276570916101909e-09,0.02649926503972145
1.357510920342798e-09,0.02731875767764447
1.470316197021996e-09,0.02815683990395347
1.621732723486726e-09,0.02897606467901525
1.825589920279135e-09,0.02977946032151011
2e-09,0.03030346582879333
2.00125e-09,0.03030529607668761
2.003588233740497e-09,0.03030690318606843
2.005403722694458e-09,0.03030752797524905
2.007537039629516e-09,0.03030819445262001
2.009360379657184e-09,0.03030905659510521
2.012004907330986e-09,0.03033091955613814
2.01530933950417e-09,0.03052823640272241
2.017654669752085e-09,0.03088964807761365
2.02e-09,0.03150099509539463
2.020834389945247e-09,0.03177404931065071
2.021964793867609e-09,0.03214671663414932
2.022996659653575e-09,0.03248466633322509
2.024779826492562e-09,0.03304180906710207
2.026057615591012e-09,0.03341753953546234
2.028393605350413e-09,0.03405537329834184
2.031845491968793e-09,0.03489479411857108
2.038749265205551e-09,0.03627975469633297
2.049773919799967e-09,0.0379132142675379
2.061964227104878e-09,0.03918835071090098
2.075786440101063e-09,0.04024166506761493
2.091771071764427e-09,0.0411521878557105
2.111806623276226e-09,0.04201629283107466
2.137212685863917e-09,0.04284634022629927
2.170432630488804e-09,0.04366694114584212
2.213981251945237e-09,0.04447667462251473
2.272713980738236e-09,0.04529383368500613
2.35239901975027e-09,0.04611599682199363
2.463412639783009e-09,0.04695638925091716
2.612577998518114e-09,0.0477784694938786
2.81334127243978e-09,0.04858402730863381
3e-09,0.04915049619975177
3.00125e-09,0.04915232376493298
3.003592063218917e-09,0.04915393119636466
3.005410464113914e-09,0.04915455732452208
3.007548149298477e-09,0.04915522539562391
3.009376054862776e-09,0.04915608893205544
3.012029136630621e-09,0.04917797127230508
3.015342126298572e-09,0.04937608792539042
3.017671063149286e-09,0.04973451859182825
3.02e-09,0.0503391796592001
3.020834618472829e-09,0.05061108400432331
3.021962617889976e-09,0.05098134205684801
3.022993002169918e-09,0.05131742951519765
3.024780733812464e-09,0.05187382638280361
3.026060561828811e-09,0.05224872978087133
3.028399043614108e-09,0.05288491019959092
3.031851573706028e-09,0.05372167680320861
3.038756633889868e-09,0.05510307062604697
3.049817504090857e-09,0.05673815050082557
3.062057441923414e-09,0.05801548918714038
3.075947099870101e-09,0.05907122587656514
3.092013572642853e-09,0.05998377724776795
3.112162884004465e-09,0.06085000333543601
3.137723684410766e-09,0.06168210046703776
3.171166779229567e-09,0.06250485766989214
3.215030185622212e-09,0.06331667933904983
3.274228876971053e-09,0.06413598771687111
3.354593696570893e-09,0.06496017639538665
3.466641506968139e-09,0.06580256624835427
3.616955592112467e-09,0.06662471144959067
3.819368870223129e-09,0.06743042468908889
4e-09,0.06797610430846474
4.00125e-09,0.06797792685099706
4.003595671855875e-09,0.06797953222352821
4.005416690793584e-09,0.06798015921040072
4.007558383321516e-09,0.06798082857341865
4.009390573664112e-09,0.06798169159998692
4.012051551708855e-09,0.06800351342018483
4.015372362872824e-09,0.06820199448041235
4.017686181436412e-09,0.06855723521735697
4.020000000000001e-09,0.06915522347072636
4.020834735068624e-09,0.06942582946883315
4.021960428648197e-09,0.06979356687443737
4.022989357463837e-09,0.07012766688697222
4.024781169614032e-09,0.07068292627592015
4.026062749078946e-09,0.07105675964174055
4.028403183816848e-09,0.07169087231727263
4.03185553903657e-09,0.07252443503458918
4.038760249476014e-09,0.07390133487144233
4.049855756423875e-09,0.07553700162933222
4.062142299107883e-09,0.07681553069527726
4.076095808881397e-09,0.0778728009952762
4.092238808141863e-09,0.07878652183604287
4.112494390410932e-09,0.07965400580618265
4.138198428176572e-09,0.08048726029610434
4.171847284735781e-09,0.08131125206417028
4.215998564971872e-09,0.08212421389835176
4.27562149187366e-09,0.08294469698988158
4.356600340607175e-09,0.08376991739226441
4.469577208348869e-09,0.08461329086897221
4.620984690539844e-09,0.08543505463354419
4.824965744843894e-09,0.08624043303325282
5e-09,0.08676657964276749
5.00125e-09,0.08676839542957024
5.003598890310267e-09,0.08676999673041304
5.005422135023449e-09,0.08677062430270993
5.007567389312388e-09,0.08677129464651293
5.009403340353992e-09,0.08677215535483247
5.012071222127511e-09,0.08679383409375438
5.015398868485657e-09,0.0869922087769021
5.017699434242829e-09,0.08734415660454124
5.02e-09,0.08793571956557469
5.020834872425049e-09,0.08820496579155297
5.021958615257644e-09,0.08857021294605084
5.022986341882176e-09,0.08890232377828948
5.024781898903912e-09,0.08945617859524674
5.02606519117162e-09,0.089828822648576
5.028407710562625e-09,0.0904607156504184
5.031860533612634e-09,0.09129096252497738
5.038766179712653e-09,0.09266309814577173
5.049895775554178e-09,0.09429852600694463
5.062228052068507e-09,0.09557754886750611
5.076244041662858e-09,0.09663573344063354
5.092462208752111e-09,0.097550093504879
5.112821784536496e-09,0.09841829837901955
5.138665582381461e-09,0.09925217507017065
5.172513986344506e-09,0.1000768391383457
5.216943393699952e-09,0.1008903769643817
