/out X,/out Y
0,9.09727204899756e-10
5e-12,5.222262039982041e-05
8.381489727141726e-12,8.881879117085174e-05
1.514446918142518e-11,0.0001718714662533422
1.757223459071259e-11,0.0002108228708487489
2e-11,0.0002659793920133463
2.05711293042677e-11,0.0002766185826412378
2.157787766285816e-11,0.000294777871896457
2.248772278747545e-11,0.000310341266009076
2.418499819930401e-11,0.0003377592257882271
2.553521051896034e-11,0.000358154763363814
2.8235635158273e-11,0.0003957496798314544
3.363648443689832e-11,0.0004608151852701423
4.319119953536903e-11,0.0005527948036061549
5.83531214737129e-11,0.0006616655324073424
7.762343289505988e-11,0.0007624154806602754
1.036279109781786e-10,0.0008623720842664951
1.372769313634504e-10,0.0009576540750441261
1.827028478178876e-10,0.001052629654704696
2.429588091014333e-10,0.001145126266255695
3.238488785037932e-10,0.001236245164112215
4.30457277357937e-10,0.00132424207398861
5.734251464576004e-10,0.00141070998438557
7.636347614095586e-10,0.001494933928520448
1e-09,0.001572300683629194
1.005e-09,0.001572242897790334
1.010391831597978e-09,0.001574835494914786
1.013511556792665e-09,0.00158633572759352
1.016755778396332e-09,0.001656642836412666
1.018377889198166e-09,0.001732738676452246
1.02e-09,0.001843500030674655
1.020636494266945e-09,0.001892466874862794
1.021466103650351e-09,0.001954284521146797
1.022234889752421e-09,0.002007043220195176
1.023573211121912e-09,0.002086693058578833
1.024628307449902e-09,0.002139939882736941
1.026511325529605e-09,0.002219621749738237
1.029543952503836e-09,0.002319662787551018
1.033352500882166e-09,0.002414218122928698
1.03796604742191e-09,0.002501385575645121
1.043793806144364e-09,0.002586056722726557
1.051561592005164e-09,0.002672595863386135
1.061960126113536e-09,0.00276069375413648
1.076001168556755e-09,0.002850293117834149
1.095183228108589e-09,0.002941685096346577
1.121630186368372e-09,0.00303487759641579
1.158160144085417e-09,0.003129194077070541
1.206949970695124e-09,0.003221085323586698
1.272163413836987e-09,0.003310744909678061
1.35967612870083e-09,0.003398327475689443
1.477205461826462e-09,0.003484227130137658
1.633796435622558e-09,0.003567450264194736
1.847084177618126e-09,0.003650035435791077
2e-09,0.003695898043101521
2.005e-09,0.003695820275540712
2.010460967728065e-09,0.00369835086177749
2.013622769720128e-09,0.003709882422697107
2.016811384860064e-09,0.003777357031466136
2.02e-09,0.003955197358891068
2.020771674431781e-09,0.004012204919286003
2.021998016869531e-09,0.004097916871459437
2.023098420796075e-09,0.00416507316000969
2.024549958920304e-09,0.004239132314561551
2.0258261689362e-09,0.00429362407384965
2.027682172413735e-09,0.00436024443867658
2.031299459423527e-09,0.004461792060197773
2.035249876063071e-09,0.004544935181450686
2.040554405385212e-09,0.004630574651923972
2.047007920209421e-09,0.00471028397011672
2.055984089396286e-09,0.00479521751971284
2.067601045831936e-09,0.0048784667991977
2.083740889436889e-09,0.004965601719317639
2.10540191905579e-09,0.005052795630776557
2.135685148869088e-09,0.005143001814912384
2.177660839809143e-09,0.005234431376246494
2.234003023435045e-09,0.005323712777994777
2.309424865822683e-09,0.005410706462402461
2.410781967425228e-09,0.005495796778978559
2.546920170532935e-09,0.0055789455899777
2.730535274900969e-09,0.005660363201279133
2.865267637450485e-09,0.005706588066829965
3e-09,0.005745580910156203
3.005e-09,0.00574549238122397
3.010460967728064e-09,0.005747937129216661
3.013607175011754e-09,0.005758869096066671
3.016803587505877e-09,0.00582467988583698
3.02e-09,0.005999991827052634
3.020771977775394e-09,0.006056240161067839
3.022000064807979e-09,0.006140876606455402
3.023101192790205e-09,0.006207094112412839
3.02455247809232e-09,0.006279991957008032
3.025829196025109e-09,0.006333615395901103
3.02768405375866e-09,0.006399060741816532
3.031294834215668e-09,0.006498635011826997
3.035236526689e-09,0.006580088431482517
3.040526392587697e-09,0.006663923231493687
3.046956936290619e-09,0.006741896086243703
3.055889311562969e-09,0.006824906157586517
3.06743712631772e-09,0.006906251559848448
3.083454115327772e-09,0.006991356832133353
3.104916357445987e-09,0.007076526949147338
3.134857449233057e-09,0.007164630993627762
3.17632991081009e-09,0.007254073300024084
3.2328664530334e-09,0.007342805485526092
3.308486431740458e-09,0.007429027182555091
3.410304857849155e-09,0.007513419461612626
3.546972198615317e-09,0.007595755823228735
3.731677997835177e-09,0.007676488436448663
3.865838998917589e-09,0.007721873753881216
4e-09,0.007760207597967344
4.005e-09,0.007760113523441936
4.010460967728064e-09,0.007762521623980529
4.013600218721795e-09,0.007773166074368997
4.016800109360898e-09,0.007838137617150374
4.020000000000001e-09,0.00801214482712489
4.020772088876795e-09,0.008068007395338686
4.022000949834967e-09,0.008152096318466485
4.023102376017316e-09,0.008217842989019652
4.024553536467072e-09,0.00829016738445194
4.025830465523062e-09,0.008343361907306784
4.02768481768679e-09,0.008408233393630215
4.031292774045091e-09,0.008506852758912043
4.035230614309805e-09,0.008587488372536155
4.040513897088238e-09,0.008670449317575922
4.04693391914065e-09,0.008747580265253989
4.055845993392929e-09,0.008829657728719471
4.067361605208084e-09,0.008910079004223029
4.083321167915963e-09,0.008994198613275675
4.104690344202488e-09,0.009078384443412264
4.134471177711536e-09,0.009165465365577037
4.175677641567096e-09,0.009253878885927869
4.232320071986777e-09,0.009342341430874323
4.308043431657478e-09,0.009428173080155247
4.410111584661452e-09,0.009512221422629604
4.547056918395504e-09,0.009594148671803564
4.732335769468899e-09,0.009674538028486654
4.86616788473445e-09,0.009719487683238043
5e-09,0.009757480057077406
5.005e-09,0.009757382859591384
5.010460967728064e-09,0.009759770811702605
5.013597341947347e-09,0.009770266201509776
5.016798670973674e-09,0.009834775269665953
5.02e-09,0.01000804944481568
5.020772099315261e-09,0.0100637019581098
5.022001274569708e-09,0.01014749385749449
5.023102796359306e-09,0.01021299190835956
5.024553889773239e-09,0.01028502196156282
5.025830883545369e-09,0.01033799680428719
5.027685033214449e-09,0.01040258072036717
5.031292037372904e-09,0.01050073303126926
5.035228441519351e-09,0.01058096800524207
5.040509210357946e-09,0.01066350210508659
5.046924881553937e-09,0.01074022047402011
5.0558281976365e-09,0.01082184099551356
5.067329591556697e-09,0.01090180867676569
5.083263341711933e-09,0.01098544416001525
5.104590156534299e-09,0.01106914544557769
5.13429732977868e-09,0.01115572203634093
5.175380689218249e-09,0.01124362769188098
5.232084294076744e-09,0.01133194956080985
5.307871719281047e-09,0.01141758285981989
5.41008229626932e-09,0.01150145646496715
5.547192914010775e-09,0.01158317797664212
5.732794409446057e-09,0.01166339354038245
5.86639720472303e-09,0.01170809693289312
6.000000000000001e-09,0.01174589777155938
6.005000000000001e-09,0.01174579862499007
6.010460967728065e-09,0.011748174136794
6.013596443413441e-09,0.01175858558353972
6.016798221706721e-09,0.0118228120094834
6.020000000000001e-09,0.0119956283397875
6.020772059545042e-09,0.01205115554826762
6.022001326064505e-09,0.01213477153306169
6.023102844683456e-09,0.01220012835638361
6.024553896846195e-09,0.01227199883294827
6.025830883154988e-09,0.01232485515145215
6.027684973973051e-09,0.01238928977611566
6.031291941480023e-09,0.01248721094209408
6.035228085036968e-09,0.01256724696271885
6.040508327599218e-09,0.01264957053258784
6.046922650662462e-09,0.01272608405776702
6.055822811476111e-09,0.01280747777529595
